0.148647,-0.472967,2.027,1
0.151605,-0.470167,2.015,1
0.155443,-0.470167,2.015,1
0.143929,-0.466329,2.015,1
0.147767,-0.466329,2.015,1
0.151605,-0.466329,2.015,1
0.155443,-0.466329,2.015,1
0.159281,-0.466329,2.015,1
0.163119,-0.466329,2.015,1
0.166957,-0.466329,2.015,1
0.170795,-0.466329,2.015,1
0.137064,-0.465245,2.027,1
0.14009,-0.46249,2.015,1
0.143929,-0.46249,2.015,1
0.147767,-0.46249,2.015,1
0.151605,-0.46249,2.015,1
0.155443,-0.46249,2.015,1
0.159281,-0.46249,2.015,1
0.163119,-0.46249,2.015,1
0.166957,-0.46249,2.015,1
0.170795,-0.46249,2.015,1
0.174633,-0.46249,2.015,1
0.178471,-0.46249,2.015,1
0.183395,-0.465245,2.027,1
0.187256,-0.465245,2.027,1
0.191117,-0.465245,2.027,1
0.105548,-0.458652,2.015,1
0.109386,-0.458652,2.015,1
0.113224,-0.458652,2.015,1
0.117062,-0.458652,2.015,1
0.1209,-0.458652,2.015,1
0.124738,-0.458652,2.015,1
0.128576,-0.458652,2.015,1
0.132414,-0.458652,2.015,1
0.136252,-0.458652,2.015,1
0.14009,-0.458652,2.015,1
0.143929,-0.458652,2.015,1
0.147767,-0.458652,2.015,1
0.151605,-0.458652,2.015,1
0.155443,-0.458652,2.015,1
0.159281,-0.458652,2.015,1
0.163119,-0.458652,2.015,1
0.166957,-0.458652,2.015,1
0.170795,-0.458652,2.015,1
0.174633,-0.458652,2.015,1
0.178471,-0.458652,2.015,1
0.18231,-0.458652,2.015,1
0.186148,-0.458652,2.015,1
0.189986,-0.458652,2.015,1
0.0907324,-0.457523,2.027,1
0.0945933,-0.457523,2.027,1
0.0978714,-0.454814,2.015,1
0.10171,-0.454814,2.015,1
0.105548,-0.454814,2.015,1
0.109386,-0.454814,2.015,1
0.113224,-0.454814,2.015,1
0.117062,-0.454814,2.015,1
0.1209,-0.454814,2.015,1
0.124738,-0.454814,2.015,1
0.128576,-0.454814,2.015,1
0.132414,-0.454814,2.015,1
0.136252,-0.454814,2.015,1
0.14009,-0.454814,2.015,1
0.143929,-0.454814,2.015,1
0.147767,-0.454814,2.015,1
0.151605,-0.454814,2.015,1
0.155443,-0.454814,2.015,1
0.159281,-0.454814,2.015,1
0.163119,-0.454814,2.015,1
0.166957,-0.454814,2.015,1
0.170795,-0.454814,2.015,1
0.174633,-0.454814,2.015,1
0.178471,-0.454814,2.015,1
0.18231,-0.454814,2.015,1
0.186148,-0.454814,2.015,1
0.189986,-0.454814,2.015,1
0.193824,-0.454814,2.015,1
0.197662,-0.454814,2.015,1
0.270586,-0.454814,2.015,1
0.274424,-0.454814,2.015,1
0.276605,-0.452106,2.003,1
0.28042,-0.452106,2.003,1
0.284235,-0.452106,2.003,1
0.28805,-0.452106,2.003,1
0.293614,-0.454814,2.015,1
0.297452,-0.454814,2.015,1
0.318529,-0.457523,2.027,1
0.320481,-0.454814,2.015,1
0.324319,-0.454814,2.015,1
0.328157,-0.454814,2.015,1
0.330018,-0.452106,2.003,1
0.332,-0.449623,1.992,1
0.335794,-0.449623,1.992,1
0.0863571,-0.450976,2.015,1
0.0907324,-0.453662,2.027,1
0.0940333,-0.450976,2.015,1
0.0978714,-0.450976,2.015,1
0.10171,-0.450976,2.015,1
0.105548,-0.450976,2.015,1
0.109386,-0.450976,2.015,1
0.113224,-0.450976,2.015,1
0.117062,-0.450976,2.015,1
0.1209,-0.450976,2.015,1
0.124738,-0.450976,2.015,1
0.128576,-0.450976,2.015,1
0.132414,-0.450976,2.015,1
0.136252,-0.450976,2.015,1
0.14009,-0.450976,2.015,1
0.143929,-0.450976,2.015,1
0.147767,-0.450976,2.015,1
0.151605,-0.450976,2.015,1
0.155443,-0.450976,2.015,1
0.159281,-0.450976,2.015,1
0.163119,-0.450976,2.015,1
0.166957,-0.450976,2.015,1
0.170795,-0.450976,2.015,1
0.174633,-0.450976,2.015,1
0.178471,-0.450976,2.015,1
0.18231,-0.450976,2.015,1
0.186148,-0.450976,2.015,1
0.189986,-0.450976,2.015,1
0.193824,-0.450976,2.015,1
0.197662,-0.450976,2.015,1
