
1 257
0.126156 0.0951202 2.53908
0.202871 0.246711 2.48883
0.329822 -0.289217 2.53859
-0.0111842 -0.0151221 2.62519
-0.0574431 0.142289 2.65677
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.470515 -0.130354 2.50806
0.453208 -0.0261461 2.43171
0.463417 0.00982674 2.37272
0.419875 0.118088 2.24152
0.382501 -0.393043 2.46588
0.306864 -0.406592 2.46361
0.391732 -0.508264 2.42904
0.32228 -0.509363 2.42695
0.163697 -0.169947 2.53812
0.315616 -0.0973059 2.50722
0.411553 -0.227995 2.54684
0.187419 -0.315587 2.55898
 
23 1957
0.197312 0.937088 2.56323
0.200634 0.709544 2.59843
0.204563 0.514424 2.53462
0.214603 0.363226 2.50808
-0.0391589 0.490806 2.01749
0.0286748 0.561312 2.50098
0.0531456 0.287265 2.169
0.0820833 0.209346 2.43817
0.126156 0.0951202 2.53908
0.196404 0.244324 2.48668
0.332327 -0.289137 2.53918
-0.00942161 -0.0275094 2.63879
-0.0707273 0.116342 2.66334
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.464741 -0.127305 2.50964
0.431649 -0.0189459 2.42813
0.452513 0.0103478 2.37742
0.395484 0.117251 2.23922
0.386192 -0.395048 2.46823
0.310734 -0.40619 2.46557
0.391732 -0.508264 2.42904
0.3286 -0.51168 2.43415
0.168115 -0.171929 2.53187
0.317739 -0.0961659 2.50616
0.416999 -0.228352 2.5497
0.186298 -0.311283 2.55682
 
24 2030
0.197637 0.938339 2.56889
0.202032 0.715066 2.59707
0.207168 0.510975 2.52474
0.212235 0.36233 2.49813
0.0877414 0.803742 2.59837
0.0286748 0.561312 2.50098
0.0550532 0.273925 2.14637
0.0820833 0.209346 2.43817
0.128279 0.148438 2.62938
0.229516 0.250358 2.48298
0.331783 -0.287078 2.53872
0.0075884 -0.0545113 2.62566
-0.0918295 0.122595 2.64666
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.452028 -0.116832 2.50912
0.44456 -0.00379692 2.41783
0.43489 0.0237111 2.3778
0.373303 0.126794 2.24558
0.386796 -0.390521 2.47137
0.313581 -0.408455 2.4634
0.391732 -0.508264 2.42904
0.331917 -0.513218 2.44064
0.174593 -0.168515 2.51668
0.317572 -0.0918954 2.50164
0.415162 -0.223618 2.54804
0.185584 -0.308138 2.5503
 
25 2107
0.196862 0.93971 2.56799
0.202638 0.714048 2.59408
0.199539 0.503748 2.51827
0.215246 0.365724 2.48943
0.126004 0.869488 2.86759
0.0286748 0.561312 2.50098
0.0526988 0.265191 2.12462
0.0820833 0.209346 2.43817
0.130226 0.197631 2.71238
0.243453 0.249526 2.47955
0.331529 -0.285971 2.53845
0.0179933 -0.0720548 2.61896
-0.0896324 0.125262 2.62822
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.44588 -0.111209 2.50847
0.451075 0.00614819 2.41264
0.42514 0.0317828 2.37632
0.361259 0.132834 2.24827
0.387094 -0.388236 2.47295
0.314995 -0.409558 2.4624
0.391732 -0.508264 2.42904
0.333583 -0.513995 2.44392
0.177858 -0.166411 2.50902
0.31767 -0.0893801 2.49929
0.414112 -0.221205 2.54713
0.185545 -0.306707 2.54683
 
26 2176
0.199713 0.938857 2.5676
0.201413 0.713844 2.58951
0.208051 0.494803 2.5104
0.210654 0.363943 2.48473
0.136008 0.904472 2.82025
0.0286748 0.561312 2.50098
0.045989 0.248438 2.08246
0.0820833 0.209346 2.43817
0.132257 0.243204 2.78821
0.238534 0.26646 2.4726
0.330871 -0.284758 2.53667
0.0235365 -0.080058 2.61693
-0.0636729 0.0371509 2.61891
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.445321 -0.0976909 2.52937
0.422595 0.00964745 2.57202
0.421306 0.0414747 2.37755
0.352332 0.140154 2.25902
0.386969 -0.389333 2.4731
0.314793 -0.408482 2.46503
0.391732 -0.508264 2.42904
0.332901 -0.513767 2.44361
0.184274 -0.168547 2.50324
0.330393 -0.102099 2.50267
0.410896 -0.219996 2.54637
0.187236 -0.305888 2.54193
 
27 2251
0.195102 0.939416 2.56787
0.199141 0.715577 2.587
0.212943 0.49737 2.50531
0.21382 0.367844 2.48179
0.136008 0.904472 2.82025
0.0293444 0.530729 2.45423
0.057541 0.211349 2.07359
0.0820833 0.209346 2.43817
0.134379 0.285619 2.85915
0.238915 0.254222 2.46892
0.329518 -0.28534 2.53459
0.00756883 -0.058313 2.60922
-0.0824725 0.0717516 2.60421
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.446482 -0.0983242 2.52507
0.441583 0.0153039 2.49902
0.416148 0.0516705 2.38244
0.346753 0.146183 2.27307
0.384611 -0.392135 2.4695
0.313166 -0.405659 2.46496
0.391732 -0.508264 2.42904
0.330577 -0.514649 2.44253
0.179068 -0.164717 2.4995
0.328768 -0.100356 2.49721
0.412742 -0.222526 2.54771
0.188349 -0.304218 2.5353
 
28 2323
0.195899 0.9392 2.57021
0.197646 0.712927 2.58312
0.216171 0.496947 2.498
0.202527 0.385159 2.4814
0.136008 0.904472 2.82025
0.0302997 0.507892 2.41608
0.0704252 0.192917 2.07505
0.088249 0.273332 2.49575
0.136715 0.325033 2.92403
0.234848 0.257375 2.46085
0.327307 -0.285612 2.52934
-0.00158634 -0.0443171 2.59812
-0.0713469 0.0996591 2.55928
-0.0368758 0.0100464 2.56318
-0.0535747 -0.110785 2.66266
0.444962 -0.093758 2.52353
0.446548 0.0112282 2.46215
0.415243 0.0511761 2.39733
0.347553 0.148683 2.2912
0.380191 -0.393522 2.46631
0.310285 -0.407345 2.46329
0.391732 -0.508264 2.42904
0.327484 -0.516897 2.44094
0.172981 -0.160315 2.49324
0.328713 -0.104508 2.49341
0.413665 -0.223779 2.54363
0.188637 -0.3028 2.52682
 
29 2395
0.195993 0.938315 2.57701
0.19698 0.714345 2.58173
0.219741 0.501979 2.49293
0.210238 0.376854 2.4792
0.136008 0.904472 2.82025
0.0314894 0.491387 2.38671
0.0773915 0.2032 2.08433
0.0807134 0.260298 2.47309
0.13915 0.362034 2.9841
0.231124 0.262432 2.4565
0.32033 -0.284938 2.51786
-0.00914249 -0.0304545 2.5812
-0.0928919 0.124401 2.55509
-0.0368758 0.0100464 2.56318
-0.0170746 -0.114298 2.6201
0.436649 -0.0929924 2.52263
0.456238 0.00688309 2.46954
0.415034 0.0539595 2.41726
0.351452 0.154826 2.3048
0.37018 -0.391385 2.46225
0.30409 -0.409239 2.45713
0.391409 -0.508418 2.42926
0.317629 -0.518142 2.43315
0.165131 -0.150833 2.48116
0.324744 -0.105773 2.48675
0.414798 -0.230143 2.54266
0.185644 -0.300766 2.51381
 
30 2470
0.194742 0.936758 2.58252
0.196848 0.714714 2.57956
0.21969 0.474727 2.48486
0.217388 0.368695 2.47722
0.136008 0.904472 2.82025
0.0330254 0.478295 2.36275
0.0811359 0.215721 2.09822
0.0785281 0.246551 2.45266
0.141229 0.397775 3.0392
0.230902 0.26309 2.45385
0.316887 -0.284685 2.51215
-0.0169666 -0.0151261 2.56597
-0.1062 0.134461 2.55297
-0.0368758 0.0100464 2.56318
0.0087351 -0.120835 2.59866
0.438971 -0.0908206 2.52671
0.459439 0.00702223 2.46427
0.41569 0.0541951 2.43177
0.358247 0.158726 2.31719
0.365117 -0.390306 2.46019
0.300954 -0.410196 2.45401
0.383345 -0.509782 2.42691
0.312643 -0.518771 2.42921
0.157999 -0.141456 2.47477
0.328052 -0.110377 2.48485
0.415063 -0.233241 2.54183
0.183856 -0.299682 2.5073
 
31 2544
0.194956 0.938055 2.58165
0.198053 0.72471 2.5807
0.2213 0.47579 2.48097
0.241405 0.338518 2.46824
0.136008 0.904472 2.82025
0.0349275 0.469282 2.34342
0.0814463 0.217176 2.09419
0.0771682 0.236071 2.43375
0.143565 0.432162 3.0913
0.226404 0.261118 2.45062
0.313893 -0.283753 2.50517
-0.0206495 -0.00460683 2.54884
-0.106496 0.142205 2.5154
-0.0368758 0.0100464 2.56318
0.0223804 -0.127813 2.6061
0.434359 -0.0901331 2.54327
0.425212 -0.00804103 2.58712
0.417181 0.0556554 2.44311
0.363881 0.163049 2.33002
0.358867 -0.390245 2.45674
0.296433 -0.413549 2.44592
0.373586 -0.511735 2.42046
0.312643 -0.518771 2.42921
0.15328 -0.132666 2.46628
0.328316 -0.111288 2.47989
0.4093 -0.232235 2.53476
0.181948 -0.298343 2.49799
 
32 2631
0.196398 0.938616 2.57646
0.199623 0.730529 2.58131
0.222739 0.482755 2.47917
0.249394 0.329219 2.46423
0.136008 0.904472 2.82025
0.0349275 0.469282 2.34342
0.0822845 0.22388 2.09317
0.076712 0.228988 2.41782
0.138859 0.434581 3.00935
0.21968 0.261471 2.44906
0.309269 -0.284425 2.49928
-0.00561217 -0.0251792 2.53016
-0.089354 0.169964 2.47043
-0.0368758 0.0100464 2.56318
0.0208913 -0.145039 2.63242
0.433388 -0.0891033 2.5493
0.411535 -0.0129967 2.63866
0.418976 0.0501646 2.45717
0.374301 0.162735 2.35118
0.350867 -0.392805 2.44824
0.290775 -0.417348 2.43682
